Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2016;74 Lockwitz;StB 7 Prohlis;ledig;weiblich;1220
2016;74 Lockwitz;StB 7 Prohlis;verheiratet;männlich;1732
2016;74 Lockwitz;StB 7 Prohlis;verheiratet;weiblich;1707
2016;74 Lockwitz;StB 7 Prohlis;verwitwet;männlich;80
2016;74 Lockwitz;StB 7 Prohlis;verwitwet;weiblich;225
2016;74 Lockwitz;StB 7 Prohlis;geschieden;männlich;194
2016;74 Lockwitz;StB 7 Prohlis;geschieden;weiblich;202
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;männlich;3161
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;weiblich;2644
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;männlich;3187
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;weiblich;3202
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;männlich;171
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;weiblich;731
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;männlich;473
2016;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;weiblich;622
2016;76 Strehlen;StB 7 Prohlis;ledig;männlich;3443
2016;76 Strehlen;StB 7 Prohlis;ledig;weiblich;2678
2016;76 Strehlen;StB 7 Prohlis;verheiratet;männlich;1691
2016;76 Strehlen;StB 7 Prohlis;verheiratet;weiblich;1664
2016;76 Strehlen;StB 7 Prohlis;verwitwet;männlich;93
2016;76 Strehlen;StB 7 Prohlis;verwitwet;weiblich;450
2016;76 Strehlen;StB 7 Prohlis;geschieden;männlich;384
2016;76 Strehlen;StB 7 Prohlis;geschieden;weiblich;509
2016;77 Reick;StB 7 Prohlis;ledig;männlich;1281
2016;77 Reick;StB 7 Prohlis;ledig;weiblich;1130
2016;77 Reick;StB 7 Prohlis;verheiratet;männlich;1005
2016;77 Reick;StB 7 Prohlis;verheiratet;weiblich;1016
2016;77 Reick;StB 7 Prohlis;verwitwet;männlich;61
2016;77 Reick;StB 7 Prohlis;verwitwet;weiblich;340
2016;77 Reick;StB 7 Prohlis;geschieden;männlich;192
2016;77 Reick;StB 7 Prohlis;geschieden;weiblich;329
2016;81 Südvorstadt-West;StB 8 Plauen;ledig;männlich;4447
2016;81 Südvorstadt-West;StB 8 Plauen;ledig;weiblich;3253
2016;81 Südvorstadt-West;StB 8 Plauen;verheiratet;männlich;1978
2016;81 Südvorstadt-West;StB 8 Plauen;verheiratet;weiblich;1974
2016;81 Südvorstadt-West;StB 8 Plauen;verwitwet;männlich;151
2016;81 Südvorstadt-West;StB 8 Plauen;verwitwet;weiblich;638
2016;81 Südvorstadt-West;StB 8 Plauen;geschieden;männlich;271
2016;81 Südvorstadt-West;StB 8 Plauen;geschieden;weiblich;465
2016;82 Südvorstadt-Ost;StB 8 Plauen;ledig;männlich;3899
2016;82 Südvorstadt-Ost;StB 8 Plauen;ledig;weiblich;2244
2016;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;männlich;964
2016;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;weiblich;944
2016;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;männlich;55
2016;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;weiblich;239
2016;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;männlich;172
2016;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;weiblich;220
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;männlich;2460
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;weiblich;1778
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;männlich;2047
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;weiblich;2066
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;männlich;132
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;weiblich;529
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;männlich;296
2016;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;weiblich;456
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;männlich;1517
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;weiblich;1198
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;männlich;1785
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;weiblich;1782
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;männlich;95
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;weiblich;405
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;männlich;264
2016;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;weiblich;341
2016;85 Coschütz/Gittersee;StB 8 Plauen;ledig;männlich;1557
2016;85 Coschütz/Gittersee;StB 8 Plauen;ledig;weiblich;1125
2016;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;männlich;1242
2016;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;weiblich;1235
2016;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;männlich;73
2016;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;weiblich;251
2016;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;183
2016;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;229
2016;86 Plauen;StB 8 Plauen;ledig;männlich;3410
2016;86 Plauen;StB 8 Plauen;ledig;weiblich;2818
2016;86 Plauen;StB 8 Plauen;verheiratet;männlich;2140
2016;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2142
2016;86 Plauen;StB 8 Plauen;verwitwet;männlich;102
2016;86 Plauen;StB 8 Plauen;verwitwet;weiblich;492
2016;86 Plauen;StB 8 Plauen;geschieden;männlich;292
2016;86 Plauen;StB 8 Plauen;geschieden;weiblich;420
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1634
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1414
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1771
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1750
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;83
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;389
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;265
2016;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;288
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3383
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2924
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1746
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1766
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;87
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;411
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;431
2016;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;598
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3374
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2839
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1077
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1068
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;56
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;277
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;206
2016;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;288
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4157
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3346
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1393
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1386
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;74
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;359
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;286
2016;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;402
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2295
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1899
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2021
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2016
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;88
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;383
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;286
2016;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;384
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2921
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1777
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1294
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1227
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;100
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;476
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;521
2016;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;551
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1616
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1285
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1040
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1023
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;74
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;436
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;258
2016;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;435
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1987
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1300
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;983
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;946
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;41
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;256
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;316
2016;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;357
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2647
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2182
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2453
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2410
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;136
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;483
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;359
2016;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;434
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;846
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;714
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1192
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1191
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;45
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;154
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;110
2016;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;116
