Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2003;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;27165;5208
2003;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;214526;9190
2003;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;413618;8842
2003;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;619807;7913
2003;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;526619;3021
2003;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2704299;6140
2003;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2658;526
2003;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;11325;504
2003;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;9742;213
2003;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;7861;102
2003;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;2264;14
2003;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;5791;14
2003;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;20610;3886
2003;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;135165;5950
2003;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;265305;5622
2003;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;517255;6389
2003;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;668534;3777
2003;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3388645;8820
2003;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;710;184
2003;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;4221;198
2003;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;7777;168
2003;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;5887;75
2003;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;1572;9
2003;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6498;19
2003;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;20553;4023
2003;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;135913;5999
2003;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;238055;5079
2003;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;631402;7641
2003;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;784807;4452
2003;10 StB Leuben;Deutsche;20 Jahre und mehr;3360469;8583
2003;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;667;120
2003;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2826;129
2003;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;2739;59
2003;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;5289;63
2003;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;6194;38
2003;10 StB Leuben;Ausländer;20 Jahre und mehr;4308;12
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;13974;2627
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;80439;3578
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;126527;2699
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;342299;4168
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;689535;3746
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1486593;4480
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;870;180
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4310;191
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;5635;124
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;7318;95
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;3751;21
2003;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2653;9
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;16189;3193
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;121427;5327
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;245902;5332
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;659790;7993
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;741857;4167
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2376559;5775
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;916;172
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;5010;224
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;4673;102
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;5225;65
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;1906;13
2003;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4467;11
2003;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;10762;2304
2003;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;85291;3775
2003;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;130625;2815
2003;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;295932;3626
2003;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;547586;3020
2003;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2403919;6532
2003;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;6038;1377
2003;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;21546;1056
2003;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;20741;466
2003;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;10992;142
2003;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;3939;23
2003;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;3384;11
2003;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;12261;2400
2003;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;86940;3803
2003;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;173252;3690
2003;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;391200;4855
2003;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;517516;2894
2003;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1730148;4302
2003;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;681;163
2003;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;5073;234
2003;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;4125;91
2003;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;2230;29
2003;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;1219;8
2003;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;1067;4
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;28005;5344
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;173243;7655
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;273868;5806
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;499333;6297
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;411169;2349
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1694384;3830
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;2225;451
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;11655;527
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;7644;168
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;6090;76
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;2304;15
2003;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;1352;4
2003;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;12932;2371
2003;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;70601;3110
2003;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;94145;2011
2003;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;302595;3589
2003;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;1397298;7232
2003;16 Gorbitz;Deutsche;20 Jahre und mehr;553333;1936
2003;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;733;154
2003;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;2749;127
2003;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;2242;49
2003;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;5044;60
2003;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;5133;27
2003;16 Gorbitz;Ausländer;20 Jahre und mehr;485;2
2003;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;8592;1783
2003;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;74572;3263
2003;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;151426;3213
2003;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;445483;5389
2003;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;494193;2825
2003;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;1961101;4405
2003;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;181;40
2003;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;2014;86
2003;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1860;41
2003;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;2720;33
2003;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;1429;9
2003;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;1035;3
2004;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;14509;2821
2004;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;92866;4226
2004;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;118977;2549
2004;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;323372;3864
2004;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;464426;2649
2004;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3213852;7060
2004;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;3763;743
2004;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;15527;733
2004;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;14176;309
2004;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;13461;172
2004;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;2504;16
2004;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;3453;9
2004;02 Johannstadt;unbekannt, unzutreffend;00 bis unter 1 Jahr;0;1
2004;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;10880;2278
2004;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;84049;3744
2004;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;122414;2610
2004;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;316697;3780
2004;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;409804;2344
2004;02 Johannstadt;Deutsche;20 Jahre und mehr;2490664;6272
2004;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;2444;525
2004;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;10983;521
2004;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;9574;208
2004;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;11058;146
2004;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;4357;25
2004;02 Johannstadt;Ausländer;20 Jahre und mehr;7076;20
2004;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;23219;4584
2004;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;155032;7004
2004;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;220290;4699
2004;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;453060;5512
2004;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;314815;1816
2004;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;764664;1942
2004;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;3905;831
2004;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;16038;753
2004;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;15126;329
2004;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;16870;216
2004;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;3283;21
2004;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;2108;6
2004;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;27854;5248
2004;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;164945;7352
2004;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;209843;4499
2004;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;453654;5531
2004;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;280311;1584
2004;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1128666;2590
2004;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2252;460
2004;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;10986;508
2004;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;12011;265
2004;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;10921;146
2004;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;1212;8
2004;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;1593;5
2004;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;16269;3086
2004;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;105200;4683
2004;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;199515;4183
2004;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;510378;6257
2004;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;464806;2579
2004;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1953908;4359
2004;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;655;145
2004;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3213;144
2004;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;3920;86
2004;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;4849;64
2004;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;1430;9
2004;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;3410;10
2004;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11954;2421
2004;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;88888;3983
2004;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;165717;3529
2004;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;634973;7632
2004;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;837316;4828
2004;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3115262;7088
2004;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;754;166
2004;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;3609;176
2004;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;2753;57
2004;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;6562;84
2004;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;3438;20
2004;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;3685;9
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;14535;2888
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;103924;4623
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;183190;3917
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;721450;8396
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;726031;4312
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2827733;6396
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1315;326
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;4842;230
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4375;95
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;7897;94
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;4756;32
2004;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;4398;12
2004;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;28847;5317
2004;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;188591;8223
2004;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;375969;7894
2004;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;821927;10214
2004;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;528812;3028
2004;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2652394;5995
2004;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;3002;640
2004;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;10898;503
2004;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;11899;260
2004;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;9852;126
2004;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;2923;19
2004;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;4925;13
2004;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;17564;3488
2004;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;138103;6136
2004;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;228004;4837
2004;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;630713;7682
2004;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;634126;3618
2004;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3356728;8602
2004;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;795;173
2004;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;4695;226
2004;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;6537;138
2004;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;8952;117
2004;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;1801;11
2004;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6223;18
2004;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;20877;4147
2004;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;134497;6051
2004;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;223276;4770
2004;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;711494;8405
2004;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;767515;4412
2004;10 StB Leuben;Deutsche;20 Jahre und mehr;3292453;8332
2004;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;617;113
2004;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;3220;145
2004;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;2896;65
2004;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;5898;71
2004;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;5918;38
2004;10 StB Leuben;Ausländer;20 Jahre und mehr;5426;16
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);unbekannt, unzutreffend;00 bis unter 1 Jahr;2;1
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;13075;2501
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;85149;3786
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;119127;2537
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;366644;4325
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;623257;3322
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1455460;4295
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;731;148
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4469;210
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;5943;130
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;8192;103
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;3917;22
2004;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2451;8
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;15713;3126
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;112101;4965
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;230607;4859
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;716593;8545
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;764083;4424
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2363160;5751
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;794;171
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4056;176
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;5407;113
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;5893;75
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;2808;19
2004;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;3588;10
2004;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;10957;2246
2004;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;80042;3580
