Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2022;74 Lockwitz;StB 7 Prohlis;ledig;weiblich;1437
2022;74 Lockwitz;StB 7 Prohlis;verheiratet;männlich;1788
2022;74 Lockwitz;StB 7 Prohlis;verheiratet;weiblich;1772
2022;74 Lockwitz;StB 7 Prohlis;verwitwet;männlich;77
2022;74 Lockwitz;StB 7 Prohlis;verwitwet;weiblich;264
2022;74 Lockwitz;StB 7 Prohlis;geschieden;männlich;215
2022;74 Lockwitz;StB 7 Prohlis;geschieden;weiblich;215
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;männlich;3212
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;weiblich;2744
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;männlich;3002
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;weiblich;3000
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;männlich;200
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;weiblich;735
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;männlich;458
2022;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;weiblich;604
2022;76 Strehlen;StB 7 Prohlis;ledig;männlich;3714
2022;76 Strehlen;StB 7 Prohlis;ledig;weiblich;3075
2022;76 Strehlen;StB 7 Prohlis;verheiratet;männlich;1639
2022;76 Strehlen;StB 7 Prohlis;verheiratet;weiblich;1638
2022;76 Strehlen;StB 7 Prohlis;verwitwet;männlich;103
2022;76 Strehlen;StB 7 Prohlis;verwitwet;weiblich;418
2022;76 Strehlen;StB 7 Prohlis;geschieden;männlich;319
2022;76 Strehlen;StB 7 Prohlis;geschieden;weiblich;459
2022;77 Reick;StB 7 Prohlis;ledig;männlich;1474
2022;77 Reick;StB 7 Prohlis;ledig;weiblich;1318
2022;77 Reick;StB 7 Prohlis;verheiratet;männlich;897
2022;77 Reick;StB 7 Prohlis;verheiratet;weiblich;922
2022;77 Reick;StB 7 Prohlis;verwitwet;männlich;72
2022;77 Reick;StB 7 Prohlis;verwitwet;weiblich;376
2022;77 Reick;StB 7 Prohlis;geschieden;männlich;186
2022;77 Reick;StB 7 Prohlis;geschieden;weiblich;346
2022;81 Südvorstadt-West;StB 8 Plauen;ledig;männlich;5139
2022;81 Südvorstadt-West;StB 8 Plauen;ledig;weiblich;3975
2022;81 Südvorstadt-West;StB 8 Plauen;verheiratet;männlich;1948
2022;81 Südvorstadt-West;StB 8 Plauen;verheiratet;weiblich;1947
2022;81 Südvorstadt-West;StB 8 Plauen;verwitwet;männlich;138
2022;81 Südvorstadt-West;StB 8 Plauen;verwitwet;weiblich;574
2022;81 Südvorstadt-West;StB 8 Plauen;geschieden;männlich;243
2022;81 Südvorstadt-West;StB 8 Plauen;geschieden;weiblich;429
2022;82 Südvorstadt-Ost;StB 8 Plauen;ledig;männlich;3814
2022;82 Südvorstadt-Ost;StB 8 Plauen;ledig;weiblich;2492
2022;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;männlich;921
2022;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;weiblich;914
2022;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;männlich;43
2022;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;weiblich;206
2022;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;männlich;147
2022;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;weiblich;186
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;männlich;2541
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;weiblich;1867
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;männlich;1813
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;weiblich;1823
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;männlich;144
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;weiblich;587
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;männlich;299
2022;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;weiblich;455
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;männlich;1561
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;weiblich;1282
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;männlich;1745
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;weiblich;1749
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;männlich;111
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;weiblich;425
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;männlich;240
2022;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;weiblich;360
2022;85 Coschütz/Gittersee;StB 8 Plauen;ledig;männlich;1446
2022;85 Coschütz/Gittersee;StB 8 Plauen;ledig;weiblich;1154
2022;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;männlich;1153
2022;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;weiblich;1148
2022;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;männlich;74
2022;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;weiblich;260
2022;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;158
2022;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;218
2022;86 Plauen;StB 8 Plauen;ledig;männlich;3390
2022;86 Plauen;StB 8 Plauen;ledig;weiblich;2776
2022;86 Plauen;StB 8 Plauen;verheiratet;männlich;2093
2022;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2088
2022;86 Plauen;StB 8 Plauen;verwitwet;männlich;101
2022;86 Plauen;StB 8 Plauen;verwitwet;weiblich;455
2022;86 Plauen;StB 8 Plauen;geschieden;männlich;310
2022;86 Plauen;StB 8 Plauen;geschieden;weiblich;416
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1754
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1549
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1741
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1738
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;94
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;398
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;276
2022;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;306
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3456
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2960
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1721
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1744
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;96
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;399
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;397
2022;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;598
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3572
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2940
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1182
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1166
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;45
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;254
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;194
2022;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;269
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4381
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3448
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1455
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1474
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;76
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;316
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;281
2022;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;410
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2458
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1990
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2026
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2022
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;100
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;363
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;285
2022;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;384
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3067
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2133
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1108
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1081
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;98
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;430
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;391
2022;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;437
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1772
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1431
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;973
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;952
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;87
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;472
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;249
2022;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;426
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2304
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1640
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;986
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;971
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;60
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;250
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;277
2022;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;332
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2655
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2395
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2405
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2384
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;146
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;503
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;363
2022;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;425
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;820
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;698
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1169
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1167
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;58
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;162
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;104
2022;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;118
