Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Stadtteil zus.;WZ-Abteilung 2008 (2 Ziffern);Beschäftigtengrößenklassen_4;Anzahl Niederlassungen
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;18
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;85-Erziehung und Unterricht;0-9 svB;14
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;85-Erziehung und Unterricht;10-49 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;86-Gesundheitswesen;0-9 svB;63
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;86-Gesundheitswesen;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;87-Heime (ohne Erholungs- und Ferienheime);50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;88-Sozialwesen (ohne Heime);0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;88-Sozialwesen (ohne Heime);10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;26
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;10
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);10-49 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;95-Rep. von DVgeräten und Gebrauchsgütern;0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;42 Bühlau/Weißer Hirsch;96-sonstige überwiegend persönliche DL;0-9 svB;34
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;10-Herst. von Nahrungs- und Futtermitteln;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;13-Herst. von Textilien;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;31-Herst. von Möbeln;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;32-Herst. von sonstigen Waren;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;33-Rep. + Install. v. Maschinen + Ausrüstungen;0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;35-Energieversorgung;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;41-Hochbau;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;19
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;12
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;"49-Landverkehr; Transport in Rohrfernleitungen";10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;52-Lagerei sowie sonst. DL für den Verkehr;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;53-Post-, Kurier- und Expressdienste;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;55-Beherbergung;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;55-Beherbergung;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;56-Gastronomie;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;62-Erbr. von DL der Informationstechnologie;0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;68-Grundstücks- und Wohnungswesen;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";0-9 svB;21
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;72-Forschung und Entwicklung;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;72-Forschung und Entwicklung;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;73-Werbung und Marktforschung;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;74-Sonst. freiber., wiss. + techn. Tätigkeiten;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;"81-Gebäudebetreuung;Garten- und Landschaftsbau";0-9 svB;9
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;85-Erziehung und Unterricht;0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;86-Gesundheitswesen;0-9 svB;11
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;86-Gesundheitswesen;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;87-Heime (ohne Erholungs- und Ferienheime);0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;87-Heime (ohne Erholungs- und Ferienheime);10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;88-Sozialwesen (ohne Heime);10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;10
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;91-Biblioth.,Archive,Museen,bot.+zool. Gärten;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;43 Hosterwitz/Pillnitz;96-sonstige überwiegend persönliche DL;0-9 svB;13
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;10-Herst. von Nahrungs- und Futtermitteln;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;16-Herst. Holz-,Flecht-,Korb-+Korkw. (oh.Möbel);0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;25-Herst. von Metallerzeugnissen;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;25-Herst. von Metallerzeugnissen;10-49 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;27-Herst. von elektrischen Ausrüstungen;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;28-Maschinenbau;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;28-Maschinenbau;250 u.m.;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;31-Herst. von Möbeln;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;33-Rep. + Install. v. Maschinen + Ausrüstungen;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;33-Rep. + Install. v. Maschinen + Ausrüstungen;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;33-Rep. + Install. v. Maschinen + Ausrüstungen;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;35-Energieversorgung;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;41-Hochbau;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;42-Tiefbau;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;31
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";0-9 svB;9
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";10-49 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;46-Großhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;46-Großhandel (ohne Handel mit Kraftfahrzeugen);50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;27
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;8
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"49-Landverkehr; Transport in Rohrfernleitungen";10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;53-Post-, Kurier- und Expressdienste;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;55-Beherbergung;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;56-Gastronomie;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;56-Gastronomie;10-49 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"59-Film+Musikherst.,Verleih,Vertrieb; Kinos";0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;61-Telekommunikation;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;62-Erbr. von DL der Informationstechnologie;0-9 svB;7
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;62-Erbr. von DL der Informationstechnologie;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;63-InformationsDL;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;68-Grundstücks- und Wohnungswesen;0-9 svB;5
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";0-9 svB;13
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;72-Forschung und Entwicklung;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;73-Werbung und Marktforschung;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;74-Sonst. freiber., wiss. + techn. Tätigkeiten;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;75-Veterinärwesen;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;77-Verm. von beweglichen Sachen;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;78-Vermittl. + Überlassung von Arbeitskräften;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;79-Reisebüros,-veranstalter,sonst. Reservier.DL;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"81-Gebäudebetreuung;Garten- und Landschaftsbau";0-9 svB;11
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;"81-Gebäudebetreuung;Garten- und Landschaftsbau";10-49 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;85-Erziehung und Unterricht;0-9 svB;7
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;85-Erziehung und Unterricht;50-249 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;86-Gesundheitswesen;0-9 svB;7
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;86-Gesundheitswesen;10-49 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;88-Sozialwesen (ohne Heime);0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;88-Sozialwesen (ohne Heime);10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;95-Rep. von DVgeräten und Gebrauchsgütern;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;96-sonstige überwiegend persönliche DL;0-9 svB;14
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45 Weißig;96-sonstige überwiegend persönliche DL;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;10-Herst. von Nahrungs- und Futtermitteln;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;13-Herst. von Textilien;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;22-Herst. von Gummi- und Kunststoffwaren;10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;35-Energieversorgung;0-9 svB;4
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;41-Hochbau;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;22
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;10-49 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";10-49 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;53-Post-, Kurier- und Expressdienste;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;55-Beherbergung;0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;56-Gastronomie;0-9 svB;2
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;58-Verlagswesen;0-9 svB;1
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;62-Erbr. von DL der Informationstechnologie;0-9 svB;8
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;3
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;68-Grundstücks- und Wohnungswesen;0-9 svB;6
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;46 Gönnsdorf/Pappritz;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;8
