Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Kinderanzahl im Haushalt in Klassen (4);Anzahl Einwohner;Kinderanzahl im Haushalt (sum);Anzahl Haushalte
2025;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;873;582;291
2025;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;171;130;41
2025;StB 6 Leuben;10 StB Leuben;1 Kind;1484;742;742
2025;StB 6 Leuben;10 StB Leuben;2 Kinder;951;634;317
2025;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;288;220;68
2025;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;1034;517;517
2025;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;795;530;265
2025;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;466;359;107
2025;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;970;485;485
2025;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;537;358;179
2025;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;190;145;45
2025;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;680;340;340
2025;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;534;356;178
2025;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;224;171;53
2025;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;646;323;323
2025;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;366;244;122
2025;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;96;73;23
2025;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;1422;711;711
2025;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;813;542;271
2025;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;150;114;36
2025;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;854;427;427
2025;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;645;430;215
2025;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;492;384;108
2025;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;610;305;305
2025;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;432;288;144
2025;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;106;80;26
