Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2018;74 Lockwitz;StB 7 Prohlis;ledig;weiblich;1277
2018;74 Lockwitz;StB 7 Prohlis;verheiratet;männlich;1741
2018;74 Lockwitz;StB 7 Prohlis;verheiratet;weiblich;1727
2018;74 Lockwitz;StB 7 Prohlis;verwitwet;männlich;78
2018;74 Lockwitz;StB 7 Prohlis;verwitwet;weiblich;229
2018;74 Lockwitz;StB 7 Prohlis;geschieden;männlich;208
2018;74 Lockwitz;StB 7 Prohlis;geschieden;weiblich;205
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;männlich;3184
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;weiblich;2668
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;männlich;3114
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;weiblich;3136
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;männlich;178
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;weiblich;718
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;männlich;484
2018;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;weiblich;619
2018;76 Strehlen;StB 7 Prohlis;ledig;männlich;3470
2018;76 Strehlen;StB 7 Prohlis;ledig;weiblich;2679
2018;76 Strehlen;StB 7 Prohlis;verheiratet;männlich;1688
2018;76 Strehlen;StB 7 Prohlis;verheiratet;weiblich;1686
2018;76 Strehlen;StB 7 Prohlis;verwitwet;männlich;97
2018;76 Strehlen;StB 7 Prohlis;verwitwet;weiblich;463
2018;76 Strehlen;StB 7 Prohlis;geschieden;männlich;367
2018;76 Strehlen;StB 7 Prohlis;geschieden;weiblich;470
2018;77 Reick;StB 7 Prohlis;ledig;männlich;1304
2018;77 Reick;StB 7 Prohlis;ledig;weiblich;1106
2018;77 Reick;StB 7 Prohlis;verheiratet;männlich;964
2018;77 Reick;StB 7 Prohlis;verheiratet;weiblich;967
2018;77 Reick;StB 7 Prohlis;verwitwet;männlich;54
2018;77 Reick;StB 7 Prohlis;verwitwet;weiblich;342
2018;77 Reick;StB 7 Prohlis;geschieden;männlich;179
2018;77 Reick;StB 7 Prohlis;geschieden;weiblich;313
2018;81 Südvorstadt-West;StB 8 Plauen;ledig;männlich;4826
2018;81 Südvorstadt-West;StB 8 Plauen;ledig;weiblich;3430
2018;81 Südvorstadt-West;StB 8 Plauen;verheiratet;männlich;1942
2018;81 Südvorstadt-West;StB 8 Plauen;verheiratet;weiblich;1969
2018;81 Südvorstadt-West;StB 8 Plauen;verwitwet;männlich;154
2018;81 Südvorstadt-West;StB 8 Plauen;verwitwet;weiblich;613
2018;81 Südvorstadt-West;StB 8 Plauen;geschieden;männlich;255
2018;81 Südvorstadt-West;StB 8 Plauen;geschieden;weiblich;446
2018;82 Südvorstadt-Ost;StB 8 Plauen;ledig;männlich;4010
2018;82 Südvorstadt-Ost;StB 8 Plauen;ledig;weiblich;2461
2018;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;männlich;942
2018;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;weiblich;933
2018;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;männlich;56
2018;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;weiblich;225
2018;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;männlich;169
2018;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;weiblich;200
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;männlich;2549
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;weiblich;1844
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;männlich;2002
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;weiblich;2015
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;männlich;132
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;weiblich;529
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;männlich;309
2018;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;weiblich;445
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;männlich;1540
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;weiblich;1227
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;männlich;1796
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;weiblich;1794
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;männlich;99
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;weiblich;405
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;männlich;260
2018;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;weiblich;342
2018;85 Coschütz/Gittersee;StB 8 Plauen;ledig;männlich;1557
2018;85 Coschütz/Gittersee;StB 8 Plauen;ledig;weiblich;1120
2018;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;männlich;1221
2018;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;weiblich;1192
2018;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;männlich;76
2018;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;weiblich;250
2018;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;174
2018;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;223
2018;86 Plauen;StB 8 Plauen;ledig;männlich;3533
2018;86 Plauen;StB 8 Plauen;ledig;weiblich;2825
2018;86 Plauen;StB 8 Plauen;verheiratet;männlich;2134
2018;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2133
2018;86 Plauen;StB 8 Plauen;verwitwet;männlich;97
2018;86 Plauen;StB 8 Plauen;verwitwet;weiblich;478
2018;86 Plauen;StB 8 Plauen;geschieden;männlich;299
2018;86 Plauen;StB 8 Plauen;geschieden;weiblich;419
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1707
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1452
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1799
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1781
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;85
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;391
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;258
2018;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;282
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3454
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2888
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1793
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1817
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;89
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;410
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;428
2018;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;588
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3554
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2868
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1143
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1141
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;42
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;275
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;208
2018;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;285
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4310
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3358
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1436
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1442
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;68
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;345
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;278
2018;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;400
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2421
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1949
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2037
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2034
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;95
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;383
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;286
2018;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;388
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2990
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1802
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1213
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1199
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;91
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;463
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;480
2018;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;514
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1743
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1320
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1014
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1007
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;86
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;457
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;271
2018;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;440
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2073
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1327
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;979
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;947
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;52
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;251
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;291
2018;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;349
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2686
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2285
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2452
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2432
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;140
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;503
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;364
2018;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;443
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;846
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;721
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1190
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1200
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;47
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;158
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;116
2018;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;122
