Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2017;74 Lockwitz;StB 7 Prohlis;ledig;weiblich;1258
2017;74 Lockwitz;StB 7 Prohlis;verheiratet;männlich;1738
2017;74 Lockwitz;StB 7 Prohlis;verheiratet;weiblich;1715
2017;74 Lockwitz;StB 7 Prohlis;verwitwet;männlich;82
2017;74 Lockwitz;StB 7 Prohlis;verwitwet;weiblich;225
2017;74 Lockwitz;StB 7 Prohlis;geschieden;männlich;203
2017;74 Lockwitz;StB 7 Prohlis;geschieden;weiblich;205
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;männlich;3166
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;weiblich;2651
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;männlich;3148
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;weiblich;3171
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;männlich;177
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;weiblich;726
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;männlich;482
2017;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;weiblich;619
2017;76 Strehlen;StB 7 Prohlis;ledig;männlich;3465
2017;76 Strehlen;StB 7 Prohlis;ledig;weiblich;2728
2017;76 Strehlen;StB 7 Prohlis;verheiratet;männlich;1694
2017;76 Strehlen;StB 7 Prohlis;verheiratet;weiblich;1662
2017;76 Strehlen;StB 7 Prohlis;verwitwet;männlich;99
2017;76 Strehlen;StB 7 Prohlis;verwitwet;weiblich;473
2017;76 Strehlen;StB 7 Prohlis;geschieden;männlich;381
2017;76 Strehlen;StB 7 Prohlis;geschieden;weiblich;494
2017;77 Reick;StB 7 Prohlis;ledig;männlich;1314
2017;77 Reick;StB 7 Prohlis;ledig;weiblich;1128
2017;77 Reick;StB 7 Prohlis;verheiratet;männlich;970
2017;77 Reick;StB 7 Prohlis;verheiratet;weiblich;990
2017;77 Reick;StB 7 Prohlis;verwitwet;männlich;57
2017;77 Reick;StB 7 Prohlis;verwitwet;weiblich;341
2017;77 Reick;StB 7 Prohlis;geschieden;männlich;188
2017;77 Reick;StB 7 Prohlis;geschieden;weiblich;322
2017;81 Südvorstadt-West;StB 8 Plauen;ledig;männlich;4659
2017;81 Südvorstadt-West;StB 8 Plauen;ledig;weiblich;3335
2017;81 Südvorstadt-West;StB 8 Plauen;verheiratet;männlich;1950
2017;81 Südvorstadt-West;StB 8 Plauen;verheiratet;weiblich;1962
2017;81 Südvorstadt-West;StB 8 Plauen;verwitwet;männlich;161
2017;81 Südvorstadt-West;StB 8 Plauen;verwitwet;weiblich;627
2017;81 Südvorstadt-West;StB 8 Plauen;geschieden;männlich;261
2017;81 Südvorstadt-West;StB 8 Plauen;geschieden;weiblich;451
2017;82 Südvorstadt-Ost;StB 8 Plauen;ledig;männlich;4145
2017;82 Südvorstadt-Ost;StB 8 Plauen;ledig;weiblich;2377
2017;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;männlich;978
2017;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;weiblich;951
2017;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;männlich;53
2017;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;weiblich;229
2017;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;männlich;166
2017;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;weiblich;214
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;männlich;2479
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;weiblich;1814
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;männlich;2018
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;weiblich;2042
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;männlich;133
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;weiblich;528
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;männlich;307
2017;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;weiblich;451
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;männlich;1509
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;weiblich;1202
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;männlich;1769
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;weiblich;1769
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;männlich;99
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;weiblich;399
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;männlich;259
2017;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;weiblich;342
2017;85 Coschütz/Gittersee;StB 8 Plauen;ledig;männlich;1556
2017;85 Coschütz/Gittersee;StB 8 Plauen;ledig;weiblich;1129
2017;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;männlich;1230
2017;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;weiblich;1215
2017;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;männlich;77
2017;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;weiblich;257
2017;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;180
2017;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;224
2017;86 Plauen;StB 8 Plauen;ledig;männlich;3503
2017;86 Plauen;StB 8 Plauen;ledig;weiblich;2841
2017;86 Plauen;StB 8 Plauen;verheiratet;männlich;2131
2017;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2132
2017;86 Plauen;StB 8 Plauen;verwitwet;männlich;101
2017;86 Plauen;StB 8 Plauen;verwitwet;weiblich;487
2017;86 Plauen;StB 8 Plauen;geschieden;männlich;292
2017;86 Plauen;StB 8 Plauen;geschieden;weiblich;419
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1653
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1443
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1789
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1758
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;87
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;387
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;258
2017;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;283
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3460
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2913
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1780
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1784
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;88
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;400
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;422
2017;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;607
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3513
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2854
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1109
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1106
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;51
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;274
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;206
2017;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;283
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4185
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3324
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1423
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1417
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;72
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;360
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;295
2017;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;416
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2421
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1975
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2050
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2038
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;92
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;383
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;283
2017;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;392
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2962
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1790
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1238
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1209
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;96
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;469
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;499
2017;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;530
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1691
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1290
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1024
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1024
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;77
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;447
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;277
2017;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;448
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1946
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1306
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;958
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;925
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;45
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;247
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;301
2017;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;346
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2672
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2228
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2437
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2414
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;135
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;484
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;362
2017;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;436
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;850
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;721
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1189
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1191
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;49
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;154
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;114
2017;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;122
