Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;79 Jahre;40
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;80 Jahre;43
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;81 Jahre;33
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;82 Jahre;32
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;83 Jahre;22
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;84 Jahre;20
2020;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;85 Jahre u.älter;115
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Jahre;273
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Jahre;309
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Jahre;320
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 Jahre;337
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;4 Jahre;309
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;5 Jahre;323
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;6 Jahre;311
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;7 Jahre;270
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;8 Jahre;278
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;9 Jahre;248
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;10 Jahre;265
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;11 Jahre;251
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;12 Jahre;239
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;13 Jahre;231
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;14 Jahre;205
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;15 Jahre;197
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;16 Jahre;182
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;17 Jahre;169
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;18 Jahre;171
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;19 Jahre;230
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;20 Jahre;276
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;21 Jahre;306
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;22 Jahre;298
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;23 Jahre;379
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;24 Jahre;350
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 Jahre;387
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;26 Jahre;372
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;27 Jahre;391
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;28 Jahre;426
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;29 Jahre;430
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;30 Jahre;651
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;31 Jahre;659
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;32 Jahre;612
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;33 Jahre;676
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;34 Jahre;602
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;35 Jahre;593
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;36 Jahre;559
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;37 Jahre;600
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;38 Jahre;562
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;39 Jahre;493
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;40 Jahre;483
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;41 Jahre;456
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;42 Jahre;407
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;43 Jahre;362
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;44 Jahre;317
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 Jahre;306
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;46 Jahre;285
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;47 Jahre;252
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;48 Jahre;275
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;49 Jahre;284
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;50 Jahre;259
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;51 Jahre;268
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;52 Jahre;274
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;53 Jahre;250
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;54 Jahre;257
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;55 Jahre;279
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;56 Jahre;255
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;57 Jahre;272
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;58 Jahre;253
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;59 Jahre;265
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 Jahre;226
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;61 Jahre;216
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;62 Jahre;192
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;63 Jahre;181
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;64 Jahre;161
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre;166
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;66 Jahre;163
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;67 Jahre;161
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;68 Jahre;164
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;69 Jahre;175
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;70 Jahre;135
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;71 Jahre;143
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;72 Jahre;98
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;73 Jahre;124
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;74 Jahre;81
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;75 Jahre;94
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;76 Jahre;132
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;77 Jahre;153
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;78 Jahre;105
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;79 Jahre;134
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;80 Jahre;146
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;81 Jahre;102
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;82 Jahre;105
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;83 Jahre;90
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;84 Jahre;105
2020;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;85 Jahre u.älter;451
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Jahre;293
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Jahre;298
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Jahre;307
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 Jahre;334
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;4 Jahre;317
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;5 Jahre;320
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;6 Jahre;322
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;7 Jahre;325
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;8 Jahre;307
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;9 Jahre;310
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;10 Jahre;314
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;11 Jahre;270
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;12 Jahre;259
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;13 Jahre;310
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;14 Jahre;278
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;15 Jahre;253
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;16 Jahre;219
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;17 Jahre;213
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;18 Jahre;250
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;19 Jahre;231
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;20 Jahre;235
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;21 Jahre;241
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;22 Jahre;285
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;23 Jahre;253
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;24 Jahre;249
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 Jahre;234
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;26 Jahre;232
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;27 Jahre;286
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;28 Jahre;261
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;29 Jahre;336
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;30 Jahre;555
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;31 Jahre;518
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;32 Jahre;578
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;33 Jahre;555
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;34 Jahre;553
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;35 Jahre;525
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;36 Jahre;517
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;37 Jahre;512
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;38 Jahre;552
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;39 Jahre;499
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;40 Jahre;512
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;41 Jahre;478
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;42 Jahre;482
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;43 Jahre;442
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;44 Jahre;365
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 Jahre;341
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;46 Jahre;325
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;47 Jahre;313
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;48 Jahre;329
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;49 Jahre;424
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;50 Jahre;385
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;51 Jahre;426
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;52 Jahre;370
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;53 Jahre;404
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;54 Jahre;394
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;55 Jahre;393
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;56 Jahre;372
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;57 Jahre;438
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;58 Jahre;389
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;59 Jahre;373
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 Jahre;345
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;61 Jahre;340
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;62 Jahre;302
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;63 Jahre;303
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;64 Jahre;280
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre;280
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;66 Jahre;308
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;67 Jahre;277
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;68 Jahre;274
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;69 Jahre;310
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;70 Jahre;310
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;71 Jahre;247
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;72 Jahre;186
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;73 Jahre;196
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;74 Jahre;153
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;75 Jahre;196
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;76 Jahre;303
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;77 Jahre;277
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;78 Jahre;250
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;79 Jahre;276
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;80 Jahre;303
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;81 Jahre;270
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;82 Jahre;228
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;83 Jahre;198
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;84 Jahre;167
2020;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;85 Jahre u.älter;789
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Jahre;221
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Jahre;253
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Jahre;281
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 Jahre;322
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;4 Jahre;347
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;5 Jahre;343
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;6 Jahre;363
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;7 Jahre;337
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;8 Jahre;345
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;9 Jahre;363
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;10 Jahre;364
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;11 Jahre;361
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;12 Jahre;362
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;13 Jahre;351
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;14 Jahre;307
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;15 Jahre;323
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;16 Jahre;337
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;17 Jahre;336
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;18 Jahre;279
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;19 Jahre;246
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;20 Jahre;219
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;21 Jahre;193
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;22 Jahre;176
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;23 Jahre;170
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;24 Jahre;162
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 Jahre;135
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;26 Jahre;130
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;27 Jahre;131
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;28 Jahre;125
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;29 Jahre;174
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;30 Jahre;270
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;31 Jahre;301
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;32 Jahre;357
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;33 Jahre;351
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;34 Jahre;336
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;35 Jahre;374
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;36 Jahre;371
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;37 Jahre;389
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;38 Jahre;391
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;39 Jahre;451
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;40 Jahre;433
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;41 Jahre;451
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;42 Jahre;496
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;43 Jahre;456
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;44 Jahre;385
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 Jahre;426
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;46 Jahre;376
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;47 Jahre;334
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;48 Jahre;448
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;49 Jahre;483
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;50 Jahre;517
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;51 Jahre;484
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;52 Jahre;527
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;53 Jahre;526
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;54 Jahre;535
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;55 Jahre;500
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;56 Jahre;564
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;57 Jahre;506
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;58 Jahre;531
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;59 Jahre;504
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 Jahre;443
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;61 Jahre;481
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;62 Jahre;456
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;63 Jahre;433
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;64 Jahre;413
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre;426
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;66 Jahre;429
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;67 Jahre;388
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;68 Jahre;415
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;69 Jahre;371
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;70 Jahre;388
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;71 Jahre;342
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;72 Jahre;284
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;73 Jahre;316
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;74 Jahre;201
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;75 Jahre;254
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;76 Jahre;374
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;77 Jahre;408
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;78 Jahre;344
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;79 Jahre;392
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;80 Jahre;384
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;81 Jahre;345
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;82 Jahre;266
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;83 Jahre;263
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;84 Jahre;247
2020;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;85 Jahre u.älter;1167
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Jahre;224
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Jahre;254
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Jahre;308
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 Jahre;311
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;4 Jahre;369
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;5 Jahre;344
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;6 Jahre;372
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;7 Jahre;371
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;8 Jahre;394
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;9 Jahre;391
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;10 Jahre;389
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;11 Jahre;398
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;12 Jahre;412
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;13 Jahre;414
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;14 Jahre;384
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;15 Jahre;340
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;16 Jahre;370
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;17 Jahre;382
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;18 Jahre;328
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;19 Jahre;310
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;20 Jahre;256
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;21 Jahre;203
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;22 Jahre;179
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;23 Jahre;176
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;24 Jahre;150
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;25 Jahre;132
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;26 Jahre;122
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;27 Jahre;162
