Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2025;74 Lockwitz;StB 7 Prohlis;ledig;weiblich;1488
2025;74 Lockwitz;StB 7 Prohlis;verheiratet;männlich;1783
2025;74 Lockwitz;StB 7 Prohlis;verheiratet;weiblich;1776
2025;74 Lockwitz;StB 7 Prohlis;verwitwet;männlich;79
2025;74 Lockwitz;StB 7 Prohlis;verwitwet;weiblich;286
2025;74 Lockwitz;StB 7 Prohlis;geschieden;männlich;199
2025;74 Lockwitz;StB 7 Prohlis;geschieden;weiblich;225
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;männlich;3289
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;weiblich;2782
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;männlich;2831
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;weiblich;2854
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;männlich;200
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;weiblich;769
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;männlich;453
2025;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;weiblich;615
2025;76 Strehlen;StB 7 Prohlis;ledig;männlich;3617
2025;76 Strehlen;StB 7 Prohlis;ledig;weiblich;3167
2025;76 Strehlen;StB 7 Prohlis;verheiratet;männlich;1631
2025;76 Strehlen;StB 7 Prohlis;verheiratet;weiblich;1632
2025;76 Strehlen;StB 7 Prohlis;verwitwet;männlich;97
2025;76 Strehlen;StB 7 Prohlis;verwitwet;weiblich;415
2025;76 Strehlen;StB 7 Prohlis;geschieden;männlich;299
2025;76 Strehlen;StB 7 Prohlis;geschieden;weiblich;430
2025;77 Reick;StB 7 Prohlis;ledig;männlich;1513
2025;77 Reick;StB 7 Prohlis;ledig;weiblich;1371
2025;77 Reick;StB 7 Prohlis;verheiratet;männlich;885
2025;77 Reick;StB 7 Prohlis;verheiratet;weiblich;894
2025;77 Reick;StB 7 Prohlis;verwitwet;männlich;81
2025;77 Reick;StB 7 Prohlis;verwitwet;weiblich;358
2025;77 Reick;StB 7 Prohlis;geschieden;männlich;170
2025;77 Reick;StB 7 Prohlis;geschieden;weiblich;333
2025;81 Südvorstadt-West;StB 8 Plauen;ledig;männlich;5144
2025;81 Südvorstadt-West;StB 8 Plauen;ledig;weiblich;4012
2025;81 Südvorstadt-West;StB 8 Plauen;verheiratet;männlich;1900
2025;81 Südvorstadt-West;StB 8 Plauen;verheiratet;weiblich;1909
2025;81 Südvorstadt-West;StB 8 Plauen;verwitwet;männlich;127
2025;81 Südvorstadt-West;StB 8 Plauen;verwitwet;weiblich;524
2025;81 Südvorstadt-West;StB 8 Plauen;geschieden;männlich;244
2025;81 Südvorstadt-West;StB 8 Plauen;geschieden;weiblich;432
2025;82 Südvorstadt-Ost;StB 8 Plauen;ledig;männlich;3806
2025;82 Südvorstadt-Ost;StB 8 Plauen;ledig;weiblich;2615
2025;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;männlich;941
2025;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;weiblich;914
2025;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;männlich;46
2025;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;weiblich;223
2025;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;männlich;145
2025;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;weiblich;171
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;männlich;2514
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;weiblich;1861
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;männlich;1739
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;weiblich;1734
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;männlich;152
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;weiblich;584
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;männlich;265
2025;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;weiblich;452
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;männlich;1552
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;weiblich;1280
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;männlich;1686
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;weiblich;1706
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;männlich;111
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;weiblich;439
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;männlich;235
2025;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;weiblich;346
2025;85 Coschütz/Gittersee;StB 8 Plauen;ledig;männlich;1432
2025;85 Coschütz/Gittersee;StB 8 Plauen;ledig;weiblich;1101
2025;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;männlich;1115
2025;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;weiblich;1100
2025;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;männlich;80
2025;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;weiblich;267
2025;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;163
2025;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;213
2025;86 Plauen;StB 8 Plauen;ledig;männlich;3339
2025;86 Plauen;StB 8 Plauen;ledig;weiblich;2703
2025;86 Plauen;StB 8 Plauen;verheiratet;männlich;2007
2025;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2027
2025;86 Plauen;StB 8 Plauen;verwitwet;männlich;104
2025;86 Plauen;StB 8 Plauen;verwitwet;weiblich;451
2025;86 Plauen;StB 8 Plauen;geschieden;männlich;303
2025;86 Plauen;StB 8 Plauen;geschieden;weiblich;404
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1799
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1534
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1728
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1738
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;95
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;378
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;269
2025;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;310
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3525
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3000
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1708
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1725
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;102
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;372
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;371
2025;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;568
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3611
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2994
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1210
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1222
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;46
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;240
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;203
2025;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;289
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4286
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3488
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1475
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1481
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;87
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;312
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;302
2025;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;417
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2476
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1990
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1968
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1976
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;95
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;378
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;273
2025;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;397
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3461
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2273
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1079
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1045
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;91
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;414
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;345
2025;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;390
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1893
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1468
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;933
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;913
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;97
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;466
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;220
2025;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;395
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2397
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1674
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;923
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;904
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;56
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;233
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;234
2025;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;303
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2659
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2401
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2350
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2338
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;142
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;486
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;383
2025;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;437
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;829
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;711
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1152
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1140
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;61
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;176
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;110
2025;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;123
