Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Anzahl Einwohner;Anzahl Haushalte
2007;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;413;188
2007;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1201;516
2007;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;517;219
2007;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;292;124
2007;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;596;258
2007;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73;33
2007;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;930;383
2007;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;751;320
2007;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;276;119
2007;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;561;233
2007;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;701;287
2007;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;569;245
2007;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;212;89
2007;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;189;79
2007;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;114;47
2007;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;280;114
2007;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;457;198
2007;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;145;61
2007;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;238;102
2007;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;130;55
2007;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;89;40
2007;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;470;206
2007;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;825;362
2007;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;506;215
2007;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;541;235
2007;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;769;332
2007;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;672;298
2007;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;617;258
2007;61 Leuben;StB 6 Leuben;10 StB Leuben;811;350
2007;62 Laubegast;StB 6 Leuben;10 StB Leuben;618;270
2007;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;296;125
2007;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;362;146
2007;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);372;152
2007;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);500;196
2007;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);288;115
2007;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);198;89
2007;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);618;267
2007;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);306;124
2007;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);281;121
2007;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);399;159
2007;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;424;181
2007;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;163;66
2007;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;328;137
2007;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;299;123
2007;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;214;95
2007;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;468;197
2007;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;334;140
2007;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;664;287
2007;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;476;199
2007;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;631;262
2007;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;353;155
2007;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;560;215
2007;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;361;147
2007;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;417;174
2007;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;430;191
2007;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;82;37
2008;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;41;19
2008;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;164;71
2008;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;180;77
2008;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;233;103
2008;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;332;137
2008;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;580;233
2008;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;404;184
2008;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1134;484
2008;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;544;230
2008;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;279;121
2008;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;607;262
2008;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76;33
2008;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;950;383
2008;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;753;324
2008;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;299;130
2008;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;522;220
2008;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;742;305
2008;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;588;248
2008;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;172;75
2008;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;182;75
2008;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;118;49
2008;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;258;107
2008;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;442;185
2008;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;135;58
2008;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;230;98
2008;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;110;47
2008;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;103;44
2008;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;487;208
2008;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;834;364
2008;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;496;215
2008;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;523;228
2008;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;756;331
2008;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;707;305
2008;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;599;255
2008;61 Leuben;StB 6 Leuben;10 StB Leuben;882;374
2008;62 Laubegast;StB 6 Leuben;10 StB Leuben;595;262
2008;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;315;134
2008;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;364;144
2008;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);391;159
2008;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);576;229
2008;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);315;127
2008;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);181;80
2008;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);620;265
2008;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);276;113
2008;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);278;119
2008;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);400;157
2008;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;424;174
2008;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;179;71
2008;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;369;155
2008;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;280;116
2008;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;235;100
2008;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;461;195
2008;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;317;132
2008;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;665;286
2008;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;552;231
2008;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;605;251
2008;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;375;166
2008;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;561;219
2008;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;365;150
2008;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;361;153
2008;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;448;198
2008;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;83;37
2009;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;34;16
2009;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;165;72
2009;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;171;75
2009;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;232;103
2009;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;336;140
2009;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;546;220
2009;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;399;185
2009;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1164;494
2009;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;543;229
2009;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;279;122
2009;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;621;266
2009;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69;31
2009;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;967;388
2009;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;774;333
2009;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;361;158
2009;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;541;230
2009;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;768;316
2009;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;625;263
2009;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;170;73
2009;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;161;65
2009;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;127;52
2009;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;266;109
2009;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;463;193
2009;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;127;56
2009;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;255;108
2009;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;123;52
2009;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;106;44
2009;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;529;225
2009;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;849;370
2009;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;519;226
2009;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;554;240
2009;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;755;332
2009;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;767;326
2009;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;613;263
2009;61 Leuben;StB 6 Leuben;10 StB Leuben;864;372
2009;62 Laubegast;StB 6 Leuben;10 StB Leuben;608;264
2009;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;354;148
2009;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;367;149
2009;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);413;167
2009;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);524;211
2009;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);293;115
2009;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);159;70
2009;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);653;276
2009;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);229;94
2009;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);305;127
2009;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);381;157
2009;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;438;182
2009;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;181;73
2009;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;391;165
2009;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;284;119
2009;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;229;95
2009;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;483;199
2009;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;334;141
2009;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;723;312
2009;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;529;220
2009;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;553;239
2009;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;408;177
2009;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;625;247
2009;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;428;175
2009;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;415;172
2009;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;463;204
2009;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;83;37
2010;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;35;16
2010;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;192;81
2010;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;188;83
2010;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;240;107
2010;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;340;141
2010;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;513;207
2010;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;391;178
2010;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1210;508
2010;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;552;228
2010;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;304;133
2010;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;721;305
2010;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79;34
2010;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;991;400
2010;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;812;347
2010;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;344;151
2010;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;564;240
2010;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;795;328
2010;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;657;277
2010;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;191;81
2010;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;193;78
2010;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;126;52
2010;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;248;102
2010;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;437;182
2010;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;144;62
2010;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;258;111
2010;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;137;59
2010;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;112;44
2010;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;523;223
2010;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;891;386
2010;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;540;234
2010;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;580;252
2010;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;783;343
2010;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;762;330
2010;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;671;287
2010;61 Leuben;StB 6 Leuben;10 StB Leuben;901;390
2010;62 Laubegast;StB 6 Leuben;10 StB Leuben;603;265
2010;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;393;161
2010;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;395;161
2010;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);435;177
2010;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);531;213
2010;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);276;113
2010;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);193;83
2010;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);652;278
2010;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);247;102
2010;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);290;120
2010;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);427;174
2010;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;524;217
2010;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;154;65
2010;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;414;175
2010;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;306;126
2010;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;246;104
2010;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;463;193
2010;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;362;156
2010;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;746;322
2010;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;517;218
2010;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;555;234
2010;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;408;177
2010;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;696;272
2010;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;507;203
2010;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;392;164
2010;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;484;212
2010;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;77;34
2011;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;33;15
2011;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;213;92
2011;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;197;86
2011;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;272;122
2011;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;372;155
2011;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;545;221
2011;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;415;186
2011;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1254;524
2011;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;553;231
2011;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;326;142
