Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Kinderanzahl im Haushalt in Klassen (4);Anzahl Einwohner;Kinderanzahl im Haushalt (sum);Anzahl Haushalte
2006;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3825;1379;1379
2006;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2347;1228;614
2006;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;817;539;163
2006;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17631;0;11563
2006;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4931;1724;1724
2006;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3026;1560;780
2006;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;929;593;180
2006;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19233;0;10659
2006;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;5215;1701;1701
2006;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4274;2150;1075
2006;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1393;859;265
2006;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19835;0;11209
2006;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5437;1793;1793
2006;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;4703;2348;1174
2006;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1628;988;304
2006;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28480;0;18957
2006;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7540;2647;2647
2006;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;5757;2952;1476
2006;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1599;988;310
2006;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25841;0;16590
2006;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5716;2038;2038
2006;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3658;1906;953
2006;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;881;566;173
2006;StB 6 Leuben;10 StB Leuben;0 Kinder;25846;0;16247
2006;StB 6 Leuben;10 StB Leuben;1 Kind;5983;2112;2112
2006;StB 6 Leuben;10 StB Leuben;2 Kinder;4194;2148;1074
2006;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1324;833;254
2006;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16220;0;10872
2006;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2989;1069;1069
2006;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;1978;1052;526
2006;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;857;565;167
2006;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21455;0;12726
2006;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5647;1896;1896
2006;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4177;2108;1054
2006;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1191;742;222
2006;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19161;0;12530
2006;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3099;1083;1083
2006;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2014;1046;523
2006;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;614;387;116
2006;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16137;0;9996
2006;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3813;1295;1295
2006;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2854;1452;726
2006;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;883;551;167
2006;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;24528;0;16615
2006;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6566;2306;2306
2006;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3701;1904;952
2006;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;920;590;176
2006;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;15114;0;10337
2006;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2826;999;999
2006;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1547;826;413
2006;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;989;648;180
2006;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;13985;0;7785
2006;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;4031;1340;1340
2006;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;2878;1440;720
2006;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;762;464;146
2007;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;21287;0;15313
2007;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2574;964;964
2007;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1236;650;325
2007;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;459;300;86
2007;StB 0 Altstadt;02 Johannstadt;0 Kinder;17110;0;11268
2007;StB 0 Altstadt;02 Johannstadt;1 Kind;2654;955;955
2007;StB 0 Altstadt;02 Johannstadt;2 Kinder;1882;962;481
2007;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;635;406;121
2007;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;20940;0;16028
2007;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;5040;1840;1840
2007;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;3689;1916;958
2007;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1206;749;231
2007;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7103;0;5404
2007;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1720;621;621
2007;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1079;550;275
2007;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;269;178;50
2007;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;13823;0;9937
2007;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3780;1375;1375
2007;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2379;1238;619
2007;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;846;563;168
2007;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17936;0;11821
2007;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4712;1672;1672
2007;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3189;1648;824
2007;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1011;639;198
2007;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19437;0;10814
2007;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4862;1606;1606
2007;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4212;2116;1058
2007;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1469;904;277
2007;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;20080;0;11400
2007;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5223;1739;1739
2007;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;4829;2420;1210
2007;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1581;955;297
2007;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28767;0;19214
2007;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7628;2705;2705
2007;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;6059;3094;1547
2007;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1621;1004;314
2007;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;26251;0;16970
2007;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5493;1980;1980
2007;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3679;1912;956
2007;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;869;559;172
2007;StB 6 Leuben;10 StB Leuben;0 Kinder;25954;0;16430
2007;StB 6 Leuben;10 StB Leuben;1 Kind;5780;2058;2058
2007;StB 6 Leuben;10 StB Leuben;2 Kinder;4241;2166;1083
2007;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1336;846;260
2007;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16593;0;11109
2007;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2973;1109;1109
2007;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;1991;1060;530
2007;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;812;541;162
2007;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21609;0;12835
2007;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5354;1821;1821
2007;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4128;2084;1042
2007;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1245;765;233
2007;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19374;0;12714
2007;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3000;1045;1045
2007;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2005;1036;518
2007;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;668;419;127
2007;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16217;0;10073
2007;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3617;1237;1237
2007;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2894;1476;738
2007;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;928;576;175
2007;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;25034;0;17007
2007;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6466;2296;2296
2007;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3641;1880;940
2007;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;927;605;182
2007;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;15222;0;10451
2007;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2628;1031;1031
2007;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1497;804;402
2007;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;796;524;155
2007;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14230;0;7935
2007;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3803;1276;1276
2007;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;2855;1430;715
2007;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;770;472;149
2008;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;21650;0;15696
2008;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2603;959;959
2008;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1280;666;333
2008;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;501;324;94
2008;StB 0 Altstadt;02 Johannstadt;0 Kinder;17259;0;11439
2008;StB 0 Altstadt;02 Johannstadt;1 Kind;2602;936;936
2008;StB 0 Altstadt;02 Johannstadt;2 Kinder;1849;948;474
2008;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;576;364;110
2008;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;21202;0;16207
2008;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;4993;1828;1828
2008;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;3793;1956;978
2008;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1272;792;246
2008;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7193;0;5501
2008;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1791;642;642
2008;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1169;600;300
2008;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;297;191;57
2008;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;14191;0;10219
2008;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3753;1368;1368
2008;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2515;1326;663
2008;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;938;616;184
2008;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;18251;0;12099
2008;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4601;1633;1633
2008;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3372;1738;869
2008;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1034;652;200
2008;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19653;0;11025
2008;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4508;1497;1497
2008;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4252;2130;1065
2008;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1551;959;294
2008;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;20041;0;11459
2008;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5220;1720;1720
2008;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;4961;2482;1241
2008;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1554;942;295
2008;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;29125;0;19524
2008;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7490;2655;2655
2008;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;6139;3136;1568
2008;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1763;1093;342
2008;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;26562;0;17240
2008;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5251;1901;1901
2008;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3818;1986;993
2008;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;867;551;169
2008;StB 6 Leuben;10 StB Leuben;0 Kinder;26134;0;16609
2008;StB 6 Leuben;10 StB Leuben;1 Kind;5749;2052;2052
2008;StB 6 Leuben;10 StB Leuben;2 Kinder;4296;2204;1102
2008;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1349;864;261
2008;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16587;0;11095
2008;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2928;1071;1071
2008;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;1974;1058;529
2008;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;856;567;169
2008;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21868;0;13015
2008;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5207;1772;1772
2008;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4136;2086;1043
2008;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1201;741;226
2008;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19451;0;12936
2008;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;2963;1033;1033
2008;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2081;1082;541
2008;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;654;415;125
2008;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16472;0;10268
2008;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3493;1200;1200
2008;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2920;1492;746
2008;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;968;598;182
2008;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;25320;0;17289
2008;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6289;2234;2234
2008;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3876;2000;1000
2008;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1004;651;197
2008;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;15145;0;10470
2008;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2473;940;940
2008;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1411;754;377
2008;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;735;485;144
2008;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14562;0;8163
2008;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3611;1208;1208
2008;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;2826;1426;713
2008;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;813;496;158
2009;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;21947;0;16042
2009;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2502;930;930
2009;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1356;698;349
2009;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;567;362;107
2009;StB 0 Altstadt;02 Johannstadt;0 Kinder;17148;0;11500
2009;StB 0 Altstadt;02 Johannstadt;1 Kind;2501;902;902
2009;StB 0 Altstadt;02 Johannstadt;2 Kinder;1841;942;471
2009;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;620;388;116
2009;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;21334;0;16514
2009;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;5109;1857;1857
2009;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;4119;2122;1061
2009;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1315;813;253
2009;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7446;0;5735
2009;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1773;640;640
2009;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1234;630;315
2009;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;309;197;60
2009;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;14518;0;10607
2009;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3865;1415;1415
2009;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2718;1426;713
2009;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;1038;680;201
2009;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;18108;0;12115
2009;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4796;1716;1716
2009;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3485;1804;902
2009;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1084;682;209
2009;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19505;0;11116
2009;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4582;1526;1526
2009;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4331;2168;1084
2009;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1553;962;295
2009;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;20047;0;11594
2009;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5137;1708;1708
2009;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;5031;2520;1260
2009;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1634;993;311
2009;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;29060;0;19761
2009;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7681;2724;2724
2009;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;6443;3304;1652
2009;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1866;1157;363
2009;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;26306;0;17222
2009;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5339;1940;1940
2009;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3919;2040;1020
2009;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;905;576;177
2009;StB 6 Leuben;10 StB Leuben;0 Kinder;26092;0;16757
2009;StB 6 Leuben;10 StB Leuben;1 Kind;5804;2080;2080
2009;StB 6 Leuben;10 StB Leuben;2 Kinder;4381;2254;1127
2009;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1402;893;270
2009;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16287;0;10987
2009;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2825;1041;1041
2009;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2048;1092;546
2009;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;844;548;165
2009;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21604;0;13006
2009;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5094;1737;1737
2009;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4319;2190;1095
2009;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1206;742;227
2009;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19426;0;13102
2009;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;2973;1044;1044
2009;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2249;1170;585
2009;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;710;443;136
2009;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16350;0;10346
2009;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3572;1223;1223
2009;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;3022;1544;772
2009;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;1019;631;191
2009;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;25806;0;17799
2009;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6317;2264;2264
2009;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3997;2060;1030
