Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2024;74 Lockwitz;StB 7 Prohlis;ledig;weiblich;1466
2024;74 Lockwitz;StB 7 Prohlis;verheiratet;männlich;1790
2024;74 Lockwitz;StB 7 Prohlis;verheiratet;weiblich;1781
2024;74 Lockwitz;StB 7 Prohlis;verwitwet;männlich;76
2024;74 Lockwitz;StB 7 Prohlis;verwitwet;weiblich;271
2024;74 Lockwitz;StB 7 Prohlis;geschieden;männlich;197
2024;74 Lockwitz;StB 7 Prohlis;geschieden;weiblich;215
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;männlich;3340
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;ledig;weiblich;2801
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;männlich;2880
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;verheiratet;weiblich;2896
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;männlich;196
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;verwitwet;weiblich;759
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;männlich;450
2024;75 Leubnitz-Neuostra;StB 7 Prohlis;geschieden;weiblich;618
2024;76 Strehlen;StB 7 Prohlis;ledig;männlich;3768
2024;76 Strehlen;StB 7 Prohlis;ledig;weiblich;3243
2024;76 Strehlen;StB 7 Prohlis;verheiratet;männlich;1616
2024;76 Strehlen;StB 7 Prohlis;verheiratet;weiblich;1617
2024;76 Strehlen;StB 7 Prohlis;verwitwet;männlich;102
2024;76 Strehlen;StB 7 Prohlis;verwitwet;weiblich;420
2024;76 Strehlen;StB 7 Prohlis;geschieden;männlich;308
2024;76 Strehlen;StB 7 Prohlis;geschieden;weiblich;442
2024;77 Reick;StB 7 Prohlis;ledig;männlich;1537
2024;77 Reick;StB 7 Prohlis;ledig;weiblich;1399
2024;77 Reick;StB 7 Prohlis;verheiratet;männlich;888
2024;77 Reick;StB 7 Prohlis;verheiratet;weiblich;901
2024;77 Reick;StB 7 Prohlis;verwitwet;männlich;79
2024;77 Reick;StB 7 Prohlis;verwitwet;weiblich;371
2024;77 Reick;StB 7 Prohlis;geschieden;männlich;176
2024;77 Reick;StB 7 Prohlis;geschieden;weiblich;336
2024;81 Südvorstadt-West;StB 8 Plauen;ledig;männlich;5294
2024;81 Südvorstadt-West;StB 8 Plauen;ledig;weiblich;4038
2024;81 Südvorstadt-West;StB 8 Plauen;verheiratet;männlich;1895
2024;81 Südvorstadt-West;StB 8 Plauen;verheiratet;weiblich;1883
2024;81 Südvorstadt-West;StB 8 Plauen;verwitwet;männlich;123
2024;81 Südvorstadt-West;StB 8 Plauen;verwitwet;weiblich;535
2024;81 Südvorstadt-West;StB 8 Plauen;geschieden;männlich;250
2024;81 Südvorstadt-West;StB 8 Plauen;geschieden;weiblich;431
2024;82 Südvorstadt-Ost;StB 8 Plauen;ledig;männlich;3894
2024;82 Südvorstadt-Ost;StB 8 Plauen;ledig;weiblich;2611
2024;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;männlich;923
2024;82 Südvorstadt-Ost;StB 8 Plauen;verheiratet;weiblich;899
2024;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;männlich;45
2024;82 Südvorstadt-Ost;StB 8 Plauen;verwitwet;weiblich;226
2024;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;männlich;145
2024;82 Südvorstadt-Ost;StB 8 Plauen;geschieden;weiblich;178
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;männlich;2596
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;ledig;weiblich;1898
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;männlich;1773
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;verheiratet;weiblich;1775
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;männlich;145
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;verwitwet;weiblich;583
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;männlich;270
2024;83 Räcknitz/Zschertnitz;StB 8 Plauen;geschieden;weiblich;466
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;männlich;1562
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;ledig;weiblich;1300
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;männlich;1700
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;verheiratet;weiblich;1720
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;männlich;115
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;verwitwet;weiblich;438
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;männlich;236
2024;84 Kleinpestitz/Mockritz;StB 8 Plauen;geschieden;weiblich;344
2024;85 Coschütz/Gittersee;StB 8 Plauen;ledig;männlich;1448
2024;85 Coschütz/Gittersee;StB 8 Plauen;ledig;weiblich;1122
2024;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;männlich;1112
2024;85 Coschütz/Gittersee;StB 8 Plauen;verheiratet;weiblich;1106
2024;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;männlich;76
2024;85 Coschütz/Gittersee;StB 8 Plauen;verwitwet;weiblich;262
2024;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;164
2024;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;218
2024;86 Plauen;StB 8 Plauen;ledig;männlich;3359
2024;86 Plauen;StB 8 Plauen;ledig;weiblich;2730
2024;86 Plauen;StB 8 Plauen;verheiratet;männlich;2035
2024;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2050
2024;86 Plauen;StB 8 Plauen;verwitwet;männlich;108
2024;86 Plauen;StB 8 Plauen;verwitwet;weiblich;444
2024;86 Plauen;StB 8 Plauen;geschieden;männlich;303
2024;86 Plauen;StB 8 Plauen;geschieden;weiblich;400
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1780
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1546
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1739
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1734
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;90
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;382
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;271
2024;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;317
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3500
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3023
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1723
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1737
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;96
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;389
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;371
2024;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;573
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3657
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3075
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1209
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1213
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;44
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;248
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;201
2024;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;290
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4288
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3480
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1451
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1445
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;85
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;313
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;307
2024;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;412
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2456
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1917
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1988
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1987
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;94
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;368
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;283
2024;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;391
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3363
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2266
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1062
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1019
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;98
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;422
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;367
2024;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;415
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1867
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1482
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;949
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;937
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;98
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;470
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;223
2024;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;397
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2440
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1678
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;932
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;921
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;62
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;239
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;248
2024;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;317
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2662
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2421
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2371
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2349
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;148
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;503
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;370
2024;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;440
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;838
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;722
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1166
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1153
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;58
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;168
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;110
2024;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;125
